buoy_id,timestamp,lat,lon,speed_kn,course_deg,in_area
MGO174816,2025-11-02 10:26:00.000000000,-3.754333,10.246833,1.4,327.9,True
MGO133435,2025-11-02 10:11:00.000000000,-4.607833,10.371333,0.2,254.1,True
MGO174828,2025-11-02 10:06:00.000000000,-4.718333,9.789333,0.2,335.7,False
MGO178982,2025-11-02 10:00:00.000000000,-2.964667,9.944833,0.8,302.9,False
MGO176608,2025-11-02 09:56:00.000000000,-5.8165,10.817167,0.2,207.8,False
MGO184371,2025-11-02 09:46:00.000000000,-4.49,9.7575,0.1,259.0,False
MGO176470,2025-11-02 09:39:00.000000000,-4.735167,8.647,0.1,303.8,False
MGO174812,2025-11-02 09:13:00.000000000,-5.095,11.033333,0.1,338.1,False
MGO174809,2025-11-02 09:12:00.000000000,-3.3945,7.25,0.1,198.0,False
MGO184222,2025-11-02 09:10:00.000000000,-3.9185,10.869167,0.0,0.0,False
MGO184369,2025-11-02 09:07:00.000000000,-5.836833,10.561,0.2,189.4,False
MGO196968,2025-11-02 09:07:00.000000000,-6.542,10.233,0.6,192.2,False
MGO184291,2025-11-02 09:05:00.000000000,-2.046833,8.029667,0.6,332.3,False
MGO179041,2025-11-02 09:04:00.000000000,-2.522333,9.422667,0.0,329.6,False
MGO184179,2025-11-02 09:04:00.000000000,-3.274167,10.084,0.4,311.4,False
MGO183921,2025-11-02 09:02:00.000000000,-6.153833,10.8265,0.2,205.8,False
MGO174216,2025-11-02 08:58:00.000000000,-5.364667,9.498,0.2,65.5,False
MGO199125,2025-11-02 08:57:00.000000000,-5.395833,10.970667,0.1,17.2,False
MGO133361,2025-11-02 08:13:00.000000000,-5.219833,9.971833,0.1,139.2,False
MGO199106,2025-11-02 08:02:00.000000000,-3.268167,10.244833,0.0,45.0,False
MGO133384,2025-11-02 07:57:00.000000000,-6.602333,10.330833,0.6,181.2,False
MGO179119,2025-11-02 07:50:00.000000000,-2.424,9.291,0.0,44.7,False
MGO184082,2025-11-02 07:27:00.000000000,-4.715333,8.444833,0.1,295.9,False
MGO184177,2025-11-02 07:25:00.000000000,-3.865833,10.859,0.6,320.3,False
MGO177429,2025-11-02 07:22:00.000000000,-3.025667,8.338833,0.5,10.6,False
MGO184301,2025-11-02 07:20:00.000000000,-3.921167,9.614,0.1,72.0,True
MGO184110,2025-11-02 07:19:00.000000000,-4.237167,9.6085,0.2,21.4,False
MGO176526,2025-11-02 07:17:00.000000000,-5.006833,8.881667,0.3,36.2,False
MGO176391,2025-11-02 07:17:00.000000000,-4.152833,7.960333,0.1,175.3,False
MGO176384,2025-11-02 07:17:00.000000000,-3.3985,7.760667,0.2,225.0,False
MGO176263,2025-11-02 07:16:00.000000000,-5.1525,9.857167,0.1,81.1,False
MGO176724,2025-11-02 07:12:00.000000000,-3.4865,7.190167,0.2,237.2,False
MGO176467,2025-11-02 07:11:00.000000000,-5.170833,10.2965,0.2,184.7,False
MGO176255,2025-11-02 07:07:00.000000000,-2.486333,8.484333,0.1,323.1,True
MGO198870,2025-11-02 07:04:00.000000000,-3.891167,9.592667,0.4,306.7,True
MGO176462,2025-11-02 07:04:00.000000000,-3.819333,8.792667,0.1,299.1,False
MGO184186,2025-11-02 06:58:00.000000000,-5.734333,10.805667,0.1,235.5,False
MGO198882,2025-11-02 06:47:00.000000000,-2.716667,9.4985,0.2,306.0,False
MGO184199,2025-11-02 06:45:00.000000000,-4.465667,10.6955,0.2,313.9,True
MGO176595,2025-11-02 06:44:00.000000000,-4.552833,10.260333,0.1,284.9,True
MGO174817,2025-11-02 06:42:00.000000000,-3.2095,10.092833,0.0,0.0,False
MGO190082,2025-11-02 06:36:00.000000000,-2.393,9.199,0.5,328.3,False
MGO174815,2025-11-02 06:27:00.000000000,-4.632833,8.189,0.1,105.1,False
MGO174816,2025-11-02 06:26:00.000000000,-3.8345,10.297167,1.4,323.9,True
MGO133435,2025-11-02 06:12:00.000000000,-4.604,10.384833,0.2,273.3,True
MGO174828,2025-11-02 06:06:00.000000000,-4.730833,9.795167,0.1,303.1,False
MGO178982,2025-11-02 06:00:00.000000000,-2.994,9.990167,0.7,293.4,False
MGO176608,2025-11-02 05:56:00.000000000,-5.802333,10.824667,0.1,211.1,False
MGO133427,2025-11-02 05:51:00.000000000,-5.387167,9.761667,0.2,57.1,False
MGO184371,2025-11-02 05:46:00.000000000,-4.488833,9.7635,0.1,352.7,False
MGO176470,2025-11-02 05:39:00.000000000,-4.737333,8.65,0.0,270.0,False
MGO174812,2025-11-02 05:13:00.000000000,-5.103667,11.036833,0.1,346.8,False
MGO174809,2025-11-02 05:12:00.000000000,-3.386833,7.2525,0.2,241.6,False
MGO196968,2025-11-02 05:07:00.000000000,-6.5045,10.241167,0.5,187.3,False
MGO184369,2025-11-02 05:06:00.000000000,-5.826833,10.562667,0.2,174.8,False
MGO184222,2025-11-02 05:05:00.000000000,-3.9185,10.869167,0.0,71.5,False
MGO184291,2025-11-02 05:05:00.000000000,-2.079833,8.047,0.5,340.7,False
MGO184179,2025-11-02 05:04:00.000000000,-3.29,10.102,0.4,304.2,False
MGO183921,2025-11-02 05:02:00.000000000,-6.141167,10.832667,0.1,207.9,False
MGO174216,2025-11-02 04:58:00.000000000,-5.368833,9.488833,0.3,57.1,False
MGO199125,2025-11-02 04:57:00.000000000,-5.403333,10.968333,0.1,54.1,False
MGO133361,2025-11-02 04:13:00.000000000,-5.212333,9.965333,0.2,85.4,False
MGO199106,2025-11-02 04:01:00.000000000,-3.2685,10.2445,0.0,135.0,False
MGO133384,2025-11-02 03:54:00.000000000,-6.564,10.331667,0.4,183.3,False
MGO179119,2025-11-02 03:46:00.000000000,-2.424167,9.290833,0.0,45.0,False
MGO184082,2025-11-02 03:27:00.000000000,-4.717833,8.45,0.1,286.6,False
MGO184177,2025-11-02 03:25:00.000000000,-3.896833,10.884833,0.0,135.0,False
MGO177429,2025-11-02 03:22:00.000000000,-3.0585,8.332667,0.5,353.9,False
MGO184301,2025-11-02 03:20:00.000000000,-3.923167,9.607833,0.1,278.8,True
MGO176384,2025-11-02 03:19:00.000000000,-3.3875,7.771667,0.3,212.4,False
MGO184110,2025-11-02 03:19:00.000000000,-4.2475,9.6045,0.2,29.3,False
MGO176391,2025-11-02 03:18:00.000000000,-4.144667,7.959667,0.1,44.9,False
MGO176526,2025-11-02 03:18:00.000000000,-5.0225,8.870167,0.2,22.7,False
MGO176263,2025-11-02 03:16:00.000000000,-5.153333,9.851833,0.2,75.4,False
MGO176724,2025-11-02 03:12:00.000000000,-3.479,7.201833,0.2,235.9,False
MGO176467,2025-11-02 03:10:00.000000000,-5.158833,10.2975,0.2,159.9,False
MGO176255,2025-11-02 03:08:00.000000000,-2.490333,8.487333,0.2,284.5,True
MGO178918,2025-11-02 03:06:00.000000000,-2.341667,9.411,0.0,0.0,False
MGO176462,2025-11-02 03:04:00.000000000,-3.821,8.795667,0.2,35.6,False
MGO198870,2025-11-02 03:04:00.000000000,-3.908667,9.616167,0.6,296.6,True
MGO184186,2025-11-02 02:58:00.000000000,-5.732167,10.809,0.2,121.7,False
MGO184199,2025-11-02 02:45:00.000000000,-4.477167,10.7075,0.3,20.9,True
MGO198882,2025-11-02 02:44:00.000000000,-2.7255,9.510667,0.3,319.4,False
MGO176595,2025-11-02 02:44:00.000000000,-4.554333,10.266,0.1,349.6,True
MGO174817,2025-11-02 02:42:00.000000000,-3.2095,10.092833,0.0,270.0,False
MGO190082,2025-11-02 02:36:00.000000000,-2.424,9.218167,0.8,334.0,False
MGO174815,2025-11-02 02:27:00.000000000,-4.631,8.182167,0.1,116.6,False
MGO174816,2025-11-02 02:26:00.000000000,-3.911667,10.353667,1.4,341.2,True
MGO133435,2025-11-02 02:11:00.000000000,-4.604667,10.396333,0.3,279.5,True
MGO174828,2025-11-02 02:06:00.000000000,-4.735167,9.801833,0.1,355.4,False
MGO178982,2025-11-02 02:01:00.000000000,-3.012833,10.033833,0.8,309.0,False
MGO176608,2025-11-02 01:58:00.000000000,-5.796833,10.828,0.3,160.4,False
MGO133427,2025-11-02 01:51:00.000000000,-5.394667,9.75,0.3,75.6,False
MGO184371,2025-11-02 01:46:00.000000000,-4.495333,9.764333,0.1,307.2,False
MGO176470,2025-11-02 01:39:00.000000000,-4.737333,8.652667,0.1,16.6,False
MGO174812,2025-11-02 01:17:00.000000000,-5.112167,11.038833,0.0,63.3,False
MGO174809,2025-11-02 01:13:00.000000000,-3.381167,7.263,0.1,264.1,False
MGO196968,2025-11-02 01:07:00.000000000,-6.473333,10.245167,0.5,181.3,False
MGO184222,2025-11-02 01:07:00.000000000,-3.918667,10.868667,0.0,180.0,False
MGO184369,2025-11-02 01:06:00.000000000,-5.815833,10.561667,0.3,174.3,False
MGO184291,2025-11-02 01:05:00.000000000,-2.114,8.059,0.9,348.1,False
MGO184179,2025-11-02 01:04:00.000000000,-3.306833,10.126833,0.4,318.4,False
MGO183921,2025-11-02 01:02:00.000000000,-6.133333,10.837,0.1,157.5,False
MGO174216,2025-11-02 00:58:00.000000000,-5.380333,9.471,0.3,50.9,False
MGO199125,2025-11-02 00:57:00.000000000,-5.4055,10.965333,0.0,339.0,False
MGO133361,2025-11-02 00:13:00.000000000,-5.213167,9.954833,0.2,82.6,False
MGO199106,2025-11-02 00:01:00.000000000,-3.268333,10.244333,0.0,180.0,False
MGO133384,2025-11-01 23:54:00.000000000,-6.538,10.333333,0.5,184.5,False
MGO184177,2025-11-01 23:27:00.000000000,-3.896667,10.884667,0.0,270.0,False
MGO184082,2025-11-01 23:27:00.000000000,-4.719667,8.456167,0.1,46.3,False
MGO177429,2025-11-01 23:22:00.000000000,-3.092833,8.336333,0.4,351.1,False
MGO184301,2025-11-01 23:20:00.000000000,-3.9245,9.6165,0.1,30.9,True
MGO184110,2025-11-01 23:20:00.000000000,-4.258167,9.5985,0.1,316.5,False
MGO176526,2025-11-01 23:18:00.000000000,-5.034,8.865333,0.1,8.3,False
MGO176384,2025-11-01 23:17:00.000000000,-3.373333,7.780667,0.3,232.2,False
MGO176263,2025-11-01 23:16:00.000000000,-5.156833,9.838333,0.2,76.3,False
MGO176391,2025-11-01 23:16:00.000000000,-4.148833,7.9555,0.1,69.7,False
MGO176724,2025-11-01 23:12:00.000000000,-3.47,7.215167,0.2,243.7,False
MGO176467,2025-11-01 23:10:00.000000000,-5.1475,10.293333,0.2,141.5,False
MGO176255,2025-11-01 23:07:00.000000000,-2.4945,8.5035,0.2,294.8,True
MGO178918,2025-11-01 23:05:00.000000000,-2.341667,9.411,0.0,146.3,False
MGO176462,2025-11-01 23:04:00.000000000,-3.834,8.786333,0.1,25.7,False
MGO198870,2025-11-01 23:04:00.000000000,-3.925167,9.649167,0.4,303.1,True
MGO184186,2025-11-01 22:58:00.000000000,-5.726333,10.7995,0.3,123.2,False
MGO198882,2025-11-01 22:45:00.000000000,-2.738333,9.521667,0.3,328.7,False
MGO184199,2025-11-01 22:44:00.000000000,-4.497667,10.699667,0.2,28.0,True
MGO176595,2025-11-01 22:44:00.000000000,-4.559,10.266833,0.0,353.3,True
MGO174817,2025-11-01 22:41:00.000000000,-3.2095,10.093,0.0,180.0,False
MGO190082,2025-11-01 22:36:00.000000000,-2.469167,9.240333,0.5,320.6,False
MGO174815,2025-11-01 22:27:00.000000000,-4.628667,8.177167,0.0,146.4,False
MGO174816,2025-11-01 22:26:00.000000000,-3.997333,10.382833,1.1,344.6,True
MGO133435,2025-11-01 22:11:00.000000000,-4.6075,10.413333,0.1,16.6,True
MGO174828,2025-11-01 22:06:00.000000000,-4.743667,9.8025,0.1,321.1,False
MGO178982,2025-11-01 22:00:00.000000000,-3.045333,10.074,0.7,311.5,False
MGO176608,2025-11-01 21:56:00.000000000,-5.7805,10.822167,0.4,168.5,False
MGO133427,2025-11-01 21:51:00.000000000,-5.399,9.733,0.4,71.7,False
MGO184371,2025-11-01 21:46:00.000000000,-4.5005,9.771167,0.1,354.8,False
MGO176470,2025-11-01 21:39:00.000000000,-4.740667,8.651667,0.2,354.0,False
MGO174812,2025-11-01 21:14:00.000000000,-5.1125,11.038167,0.1,51.2,False
MGO174809,2025-11-01 21:12:00.000000000,-3.3805,7.2695,0.1,237.1,False
MGO196968,2025-11-01 21:07:00.000000000,-6.438,10.246,0.5,186.7,False
MGO184369,2025-11-01 21:07:00.000000000,-5.7975,10.559833,0.2,165.1,False
MGO184222,2025-11-01 21:07:00.000000000,-3.918167,10.868667,0.0,262.9,False
MGO184291,2025-11-01 21:05:00.000000000,-2.172667,8.071333,0.7,348.3,True
MGO184179,2025-11-01 21:04:00.000000000,-3.327667,10.1455,0.3,324.9,False
MGO183921,2025-11-01 21:02:00.000000000,-6.129333,10.835333,0.2,180.7,False
MGO174216,2025-11-01 20:58:00.000000000,-5.392333,9.456333,0.2,65.0,False
MGO199125,2025-11-01 20:57:00.000000000,-5.407667,10.966167,0.2,115.4,False
MGO133361,2025-11-01 20:13:00.000000000,-5.214833,9.943167,0.4,108.8,False
MGO199106,2025-11-01 20:02:00.000000000,-3.268167,10.244333,0.0,0.0,False
MGO133384,2025-11-01 19:54:00.000000000,-6.5045,10.336,0.5,179.1,False
MGO179119,2025-11-01 19:47:00.000000000,-2.424333,9.290667,0.0,90.0,False
MGO184082,2025-11-01 19:27:00.000000000,-4.7265,8.449,0.2,39.4,False
MGO184177,2025-11-01 19:25:00.000000000,-3.896667,10.884833,0.0,26.6,False
MGO177429,2025-11-01 19:22:00.000000000,-3.119333,8.340667,0.3,3.7,False
MGO184301,2025-11-01 19:21:00.000000000,-3.9295,9.6135,0.1,75.4,True
MGO184110,2025-11-01 19:20:00.000000000,-4.261667,9.602,0.1,6.4,False
MGO176384,2025-11-01 19:17:00.000000000,-3.360167,7.797667,0.2,232.6,False
MGO176526,2025-11-01 19:17:00.000000000,-5.042,8.864167,0.4,62.0,False
MGO176263,2025-11-01 19:16:00.000000000,-5.159333,9.828,0.2,109.4,False
MGO176391,2025-11-01 19:16:00.000000000,-4.151667,7.947833,0.1,121.7,False
MGO176724,2025-11-01 19:12:00.000000000,-3.464333,7.226667,0.2,233.8,False
MGO176467,2025-11-01 19:10:00.000000000,-5.138333,10.286,0.2,156.7,False
MGO178918,2025-11-01 19:10:00.000000000,-2.341167,9.410667,0.0,315.0,False
MGO176255,2025-11-01 19:07:00.000000000,-2.499667,8.514333,0.1,16.2,True
MGO176462,2025-11-01 19:04:00.000000000,-3.838833,8.784,0.1,341.6,False
MGO198870,2025-11-01 19:04:00.000000000,-3.9395,9.671167,0.3,296.4,True
MGO184186,2025-11-01 18:58:00.000000000,-5.716667,10.784667,0.2,163.3,False
MGO184199,2025-11-01 18:45:00.000000000,-4.5105,10.692833,0.1,291.3,True
MGO198882,2025-11-01 18:44:00.000000000,-2.755833,9.532333,0.3,311.4,False
MGO176595,2025-11-01 18:44:00.000000000,-4.561833,10.267167,0.2,61.5,True
MGO174817,2025-11-01 18:41:00.000000000,-3.209333,10.093,0.0,0.0,False
MGO190082,2025-11-01 18:36:00.000000000,-2.496167,9.2625,0.4,303.7,False
MGO174815,2025-11-01 18:27:00.000000000,-4.626667,8.175833,0.2,49.9,False
MGO174816,2025-11-01 18:26:00.000000000,-4.066,10.401833,1.0,340.3,True
MGO133435,2025-11-01 18:12:00.000000000,-4.614167,10.411333,0.1,49.4,True
MGO174828,2025-11-01 18:07:00.000000000,-4.749833,9.8075,0.1,321.9,False
MGO178982,2025-11-01 18:00:00.000000000,-3.076667,10.109333,0.7,298.6,False
MGO176608,2025-11-01 17:56:00.000000000,-5.756,10.817167,0.3,166.4,False
MGO133427,2025-11-01 17:51:00.000000000,-5.407167,9.708167,0.4,74.9,False
MGO184371,2025-11-01 17:46:00.000000000,-4.504333,9.7715,0.2,34.5,False
MGO176470,2025-11-01 17:39:00.000000000,-4.751667,8.652833,0.2,54.2,False
MGO133352,2025-11-01 17:23:00.000000000,-1.783833,7.923167,0.5,336.1,False
MGO174812,2025-11-01 17:13:00.000000000,-5.116,11.034,0.1,69.5,False
MGO174809,2025-11-01 17:12:00.000000000,-3.377167,7.274667,0.2,221.7,False
MGO196968,2025-11-01 17:08:00.000000000,-6.405667,10.249833,0.4,173.2,False
MGO184369,2025-11-01 17:07:00.000000000,-5.783167,10.556,0.2,139.6,False
MGO184291,2025-11-01 17:05:00.000000000,-2.220833,8.081333,0.8,333.2,True
MGO184222,2025-11-01 17:05:00.000000000,-3.918,10.87,0.0,60.2,False
MGO184179,2025-11-01 17:04:00.000000000,-3.3435,10.156667,0.4,315.6,False
MGO183921,2025-11-01 17:02:00.000000000,-6.1155,10.8355,0.2,159.3,False
MGO174216,2025-11-01 16:58:00.000000000,-5.398667,9.442667,0.4,65.7,False
MGO199125,2025-11-01 16:57:00.000000000,-5.402,10.954167,0.1,136.1,False
MGO133361,2025-11-01 16:13:00.000000000,-5.207333,9.921,0.5,93.1,False
MGO199106,2025-11-01 16:01:00.000000000,-3.268167,10.244333,0.0,0.0,False
MGO133384,2025-11-01 15:55:00.000000000,-6.473833,10.3355,0.4,192.9,False
MGO179119,2025-11-01 15:47:00.000000000,-2.424333,9.290333,0.0,135.0,False
MGO184082,2025-11-01 15:27:00.000000000,-4.737,8.440333,0.1,352.6,False
MGO184177,2025-11-01 15:25:00.000000000,-3.897,10.884667,0.0,243.4,False
MGO177429,2025-11-01 15:22:00.000000000,-3.14,8.339333,0.5,5.9,False
MGO184301,2025-11-01 15:20:00.000000000,-3.930667,9.609,0.1,164.8,True
MGO184110,2025-11-01 15:19:00.000000000,-4.2705,9.601,0.1,0.0,False
MGO176526,2025-11-01 15:17:00.000000000,-5.054,8.8415,0.3,42.0,False
MGO176384,2025-11-01 15:17:00.000000000,-3.352667,7.8075,0.2,239.3,False
MGO176263,2025-11-01 15:16:00.000000000,-5.156167,9.8185,0.3,79.8,False
MGO176391,2025-11-01 15:16:00.000000000,-4.146833,7.94,0.2,50.5,False
MGO176724,2025-11-01 15:13:00.000000000,-3.456167,7.237833,0.2,204.6,False
MGO176467,2025-11-01 15:10:00.000000000,-5.128333,10.281667,0.3,120.1,False
MGO176255,2025-11-01 15:07:00.000000000,-2.507667,8.512167,0.3,315.7,True
MGO176462,2025-11-01 15:04:00.000000000,-3.843833,8.785667,0.1,75.7,False
MGO198870,2025-11-01 15:04:00.000000000,-3.948667,9.689667,0.3,270.4,True
MGO184186,2025-11-01 14:58:00.000000000,-5.702333,10.780333,0.3,139.2,False
MGO176595,2025-11-01 14:45:00.000000000,-4.567167,10.257333,0.1,82.4,True
MGO184199,2025-11-01 14:45:00.000000000,-4.512833,10.698833,0.2,46.0,True
MGO198882,2025-11-01 14:45:00.000000000,-2.769333,9.547667,0.3,312.8,False
MGO174817,2025-11-01 14:41:00.000000000,-3.209333,10.093,0.0,321.4,False
MGO190082,2025-11-01 14:36:00.000000000,-2.512167,9.2865,0.6,316.2,False
MGO174816,2025-11-01 14:26:00.000000000,-4.129,10.4245,0.9,337.8,True
MGO133435,2025-11-01 14:11:00.000000000,-4.62,10.4045,0.0,53.0,True
MGO174828,2025-11-01 14:06:00.000000000,-4.7545,9.811167,0.2,49.4,False
MGO178982,2025-11-01 14:00:00.000000000,-3.099667,10.1515,0.7,308.8,False
MGO176608,2025-11-01 13:56:00.000000000,-5.736833,10.8125,0.3,158.3,False
MGO133427,2025-11-01 13:51:00.000000000,-5.4145,9.680833,0.4,83.5,False
MGO184371,2025-11-01 13:46:00.000000000,-4.514,9.764833,0.2,39.3,False
MGO176470,2025-11-01 13:40:00.000000000,-4.757667,8.6445,0.3,72.9,False
MGO133352,2025-11-01 13:23:00.000000000,-1.811333,7.935333,0.6,325.8,False
MGO174812,2025-11-01 13:12:00.000000000,-5.119333,11.0255,0.1,129.5,False
MGO174809,2025-11-01 13:12:00.000000000,-3.3695,7.281667,0.1,220.3,False
MGO196968,2025-11-01 13:07:00.000000000,-6.380833,10.246833,0.3,164.3,False
MGO184369,2025-11-01 13:06:00.000000000,-5.770667,10.545167,0.3,156.1,False
MGO184291,2025-11-01 13:05:00.000000000,-2.267,8.104667,0.8,339.9,True
MGO184222,2025-11-01 13:05:00.000000000,-3.918667,10.868833,0.0,270.0,False
MGO184179,2025-11-01 13:05:00.000000000,-3.360833,10.1735,0.4,331.2,False
MGO183921,2025-11-01 13:03:00.000000000,-6.105,10.8315,0.2,160.5,False
MGO174216,2025-11-01 12:58:00.000000000,-5.410333,9.416667,0.4,70.8,False
MGO199125,2025-11-01 12:57:00.000000000,-5.397,10.949333,0.1,32.2,False
MGO133361,2025-11-01 12:13:00.000000000,-5.205833,9.889833,0.4,81.2,False
MGO199106,2025-11-01 12:01:00.000000000,-3.268167,10.244333,0.0,225.0,False
MGO133384,2025-11-01 11:54:00.000000000,-6.4485,10.341333,0.4,180.6,False
MGO179119,2025-11-01 11:48:00.000000000,-2.424167,9.290167,0.0,270.0,False
MGO184082,2025-11-01 11:27:00.000000000,-4.746,8.4415,0.2,40.6,False
MGO184177,2025-11-01 11:24:00.000000000,-3.896833,10.885,0.0,0.0,False
MGO177429,2025-11-01 11:22:00.000000000,-3.170833,8.336167,0.4,357.2,False
MGO184301,2025-11-01 11:20:00.000000000,-3.927,9.608,0.1,66.8,True
MGO184110,2025-11-01 11:19:00.000000000,-4.2755,9.601,0.1,190.6,False
MGO176384,2025-11-01 11:17:00.000000000,-3.346833,7.817333,0.2,239.1,False
MGO176526,2025-11-01 11:17:00.000000000,-5.067833,8.829167,0.2,65.0,False
MGO176263,2025-11-01 11:16:00.000000000,-5.159333,9.800833,0.4,85.3,False
MGO176391,2025-11-01 11:16:00.000000000,-4.153833,7.9315,0.2,63.0,False
MGO176724,2025-11-01 11:12:00.000000000,-3.442167,7.244333,0.2,243.7,False
MGO176467,2025-11-01 11:10:00.000000000,-5.119167,10.2655,0.3,115.3,False
MGO178918,2025-11-01 11:07:00.000000000,-2.341667,9.411,0.0,0.0,False
MGO176255,2025-11-01 11:07:00.000000000,-2.522,8.526,0.2,313.0,True
MGO198870,2025-11-01 11:04:00.000000000,-3.948833,9.711,0.1,332.1,True
MGO176462,2025-11-01 11:04:00.000000000,-3.846,8.777167,0.1,88.1,False
MGO184186,2025-11-01 10:58:00.000000000,-5.686,10.766167,0.4,150.3,False
MGO184199,2025-11-01 10:45:00.000000000,-4.521667,10.689667,0.3,63.8,True
MGO176595,2025-11-01 10:44:00.000000000,-4.568167,10.249833,0.2,91.5,True
MGO198882,2025-11-01 10:43:00.000000000,-2.783833,9.563333,0.3,322.7,False
MGO174817,2025-11-01 10:40:00.000000000,-3.211,10.094333,0.0,0.0,False
MGO190082,2025-11-01 10:36:00.000000000,-2.540833,9.314,0.5,316.7,False
MGO174816,2025-11-01 10:26:00.000000000,-4.185667,10.447667,0.9,346.6,True
MGO133435,2025-11-01 10:11:00.000000000,-4.621,10.403167,0.1,72.4,True
MGO174828,2025-11-01 10:06:00.000000000,-4.764167,9.799833,0.2,57.0,False
MGO178982,2025-11-01 10:00:00.000000000,-3.130333,10.189833,0.7,318.6,False
MGO176608,2025-11-01 09:56:00.000000000,-5.716833,10.8045,0.3,174.9,False
MGO133427,2025-11-01 09:51:00.000000000,-5.4175,9.654333,0.6,81.5,False
MGO184371,2025-11-01 09:45:00.000000000,-4.523333,9.757167,0.2,99.5,False
MGO176470,2025-11-01 09:39:00.000000000,-4.763833,8.624333,0.2,55.6,False
MGO133352,2025-11-01 09:23:00.000000000,-1.845833,7.958833,0.7,309.1,False
MGO174812,2025-11-01 09:13:00.000000000,-5.113167,11.018,0.1,65.8,False
MGO174809,2025-11-01 09:12:00.000000000,-3.364,7.286333,0.2,280.8,False
MGO196968,2025-11-01 09:07:00.000000000,-6.3585,10.2405,0.4,157.1,False
MGO184222,2025-11-01 09:07:00.000000000,-3.918667,10.869167,0.0,116.7,False
MGO184369,2025-11-01 09:06:00.000000000,-5.7505,10.536167,0.3,147.7,False
MGO184291,2025-11-01 09:05:00.000000000,-2.317,8.123167,0.7,330.1,True
MGO184179,2025-11-01 09:04:00.000000000,-3.385667,10.187167,0.3,329.9,False
MGO183921,2025-11-01 09:02:00.000000000,-6.0905,10.826333,0.4,174.1,False
MGO199125,2025-11-01 08:58:00.000000000,-5.403333,10.945333,0.2,97.2,False
MGO174216,2025-11-01 08:58:00.000000000,-5.418667,9.392667,0.3,83.7,False
MGO133361,2025-11-01 08:13:00.000000000,-5.21,9.862667,0.4,98.0,False
MGO199106,2025-11-01 08:04:00.000000000,-3.268,10.2445,0.0,270.0,False
MGO133384,2025-11-01 07:55:00.000000000,-6.419,10.341667,0.4,159.4,False
MGO179119,2025-11-01 07:46:00.000000000,-2.424167,9.290667,0.0,63.4,False
MGO184082,2025-11-01 07:27:00.000000000,-4.758,8.431167,0.3,46.7,False
MGO184177,2025-11-01 07:24:00.000000000,-3.896833,10.885,0.0,180.0,False
MGO177429,2025-11-01 07:22:00.000000000,-3.194667,8.337333,0.4,5.0,False
MGO184301,2025-11-01 07:20:00.000000000,-3.929,9.603333,0.2,91.6,True
MGO184110,2025-11-01 07:19:00.000000000,-4.2675,9.6025,0.1,81.2,False
MGO176526,2025-11-01 07:17:00.000000000,-5.073167,8.817833,0.4,87.2,False
MGO176384,2025-11-01 07:17:00.000000000,-3.338667,7.831,0.2,242.6,False
MGO176391,2025-11-01 07:16:00.000000000,-4.159,7.921333,0.2,129.8,False
MGO176263,2025-11-01 07:16:00.000000000,-5.161333,9.7765,0.2,103.9,False
MGO176724,2025-11-01 07:13:00.000000000,-3.4365,7.255833,0.3,264.9,False
MGO176467,2025-11-01 07:10:00.000000000,-5.11,10.246,0.2,129.5,False
MGO176255,2025-11-01 07:07:00.000000000,-2.533333,8.538,0.2,346.5,True
MGO178918,2025-11-01 07:06:00.000000000,-2.341667,9.411,0.0,0.0,False
MGO176462,2025-11-01 07:04:00.000000000,-3.846333,8.767333,0.0,285.6,False
MGO198870,2025-11-01 07:04:00.000000000,-3.954167,9.713833,0.2,17.6,True
MGO184186,2025-11-01 06:58:00.000000000,-5.663,10.753,0.4,142.3,False
MGO184199,2025-11-01 06:45:00.000000000,-4.530167,10.672333,0.1,144.8,True
MGO176595,2025-11-01 06:44:00.000000000,-4.567833,10.237167,0.2,116.3,True
MGO198882,2025-11-01 06:43:00.000000000,-2.7985,9.5745,0.2,313.3,False
MGO174817,2025-11-01 06:40:00.000000000,-3.211,10.094333,0.2,318.7,False
MGO190082,2025-11-01 06:36:00.000000000,-2.564167,9.336,0.5,300.0,False
MGO174816,2025-11-01 06:26:00.000000000,-4.241667,10.461,0.7,348.6,True
MGO133435,2025-11-01 06:11:00.000000000,-4.623167,10.396333,0.2,85.3,True
MGO174828,2025-11-01 06:06:00.000000000,-4.771167,9.789,0.0,72.4,False
MGO178982,2025-11-01 06:00:00.000000000,-3.167667,10.222833,0.5,304.0,False
MGO176608,2025-11-01 05:56:00.000000000,-5.694333,10.802667,0.3,155.9,False
MGO133427,2025-11-01 05:51:00.000000000,-5.423667,9.613,0.7,85.2,False
MGO184371,2025-11-01 05:46:00.000000000,-4.521667,9.747167,0.2,93.8,False
MGO176470,2025-11-01 05:39:00.000000000,-4.7715,8.6135,0.2,32.7,False
MGO133352,2025-11-01 05:23:00.000000000,-1.876833,7.996833,1.1,317.4,False
MGO174812,2025-11-01 05:12:00.000000000,-5.116,11.011833,0.2,90.0,False
MGO174809,2025-11-01 05:12:00.000000000,-3.366333,7.297667,0.2,266.3,False
MGO184369,2025-11-01 05:07:00.000000000,-5.731333,10.524,0.3,152.8,False
MGO196968,2025-11-01 05:07:00.000000000,-6.3315,10.229,0.6,158.0,False
MGO184291,2025-11-01 05:05:00.000000000,-2.3555,8.145333,0.6,319.5,True
MGO184222,2025-11-01 05:05:00.000000000,-3.9185,10.868833,0.0,0.0,False
